Día,Mes,Clasificacion PM10,Clasificacion PM2.5
Fri,Jun,PM10_MALA,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_BUENA
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_MALA
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_MALA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_MALA,PM2.5_MUY_MALA
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_BUENA
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_MALA,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_BUENA
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_REGULAR,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_BUENA
Sat,Jun,PM10_BUENA,PM2.5_REGULAR
Sat,Jun,PM10_BUENA,PM2.5_BUENA
Sat,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_REGULAR,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_BUENA
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Sun,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_MALA,PM2.5_REGULAR
Mon,Jun,PM10_MALA,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jun,PM10_BUENA,PM2.5_BUENA
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_REGULAR,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Tue,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_REGULAR,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_REGULAR
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Wed,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_BUENA
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_REGULAR,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Thu,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_BUENA
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_BUENA,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_MALA,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_BUENA,PM2.5_REGULAR
Mon,Jul,PM10_BUENA,PM2.5_BUENA
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_BUENA,PM2.5_REGULAR
Mon,Jul,PM10_BUENA,PM2.5_REGULAR
Mon,Jul,PM10_BUENA,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_MALA,PM2.5_REGULAR
Tue,Jul,PM10_MALA,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_BUENA
Tue,Jul,PM10_BUENA,PM2.5_BUENA
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_BUENA,PM2.5_REGULAR
Tue,Jul,PM10_BUENA,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_MALA,PM2.5_REGULAR
Wed,Jul,PM10_MALA,PM2.5_MALA
Wed,Jul,PM10_MALA,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_MALA,PM2.5_MALA
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_MALA,PM2.5_MALA
Thu,Jul,PM10_BUENA,PM2.5_BUENA
Thu,Jul,PM10_BUENA,PM2.5_REGULAR
Thu,Jul,PM10_BUENA,PM2.5_BUENA
Thu,Jul,PM10_BUENA,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_MALA
Fri,Jul,PM10_BUENA,PM2.5_REGULAR
Fri,Jul,PM10_BUENA,PM2.5_BUENA
Fri,Jul,PM10_BUENA,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_MALA
Fri,Jul,PM10_REGULAR,PM2.5_MALA
Fri,Jul,PM10_MALA,PM2.5_MALA
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_MALA,PM2.5_REGULAR
Thu,Jul,PM10_MALA,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_BUENA
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_BUENA
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_BUENA,PM2.5_BUENA
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_MALA
Fri,Jul,PM10_MALA,PM2.5_REGULAR
Fri,Jul,PM10_MALA,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_BUENA,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_REGULAR,PM2.5_BUENA
Fri,Jul,PM10_REGULAR,PM2.5_REGULAR
Fri,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_BUENA
Sat,Jul,PM10_BUENA,PM2.5_BUENA
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_BUENA
Sat,Jul,PM10_BUENA,PM2.5_BUENA
Sat,Jul,PM10_BUENA,PM2.5_BUENA
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_REGULAR,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_REGULAR,PM2.5_MALA
Sat,Jul,PM10_REGULAR,PM2.5_REGULAR
Sat,Jul,PM10_REGULAR,PM2.5_REGULAR
Sat,Jul,PM10_REGULAR,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_REGULAR,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_REGULAR
Sat,Jul,PM10_BUENA,PM2.5_BUENA
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_BUENA,PM2.5_BUENA
Sun,Jul,PM10_BUENA,PM2.5_BUENA
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_MALA,PM2.5_MALA
Sun,Jul,PM10_MALA,PM2.5_REGULAR
Sun,Jul,PM10_MALA,PM2.5_MALA
Sun,Jul,PM10_MALA,PM2.5_MALA
Sun,Jul,PM10_MALA,PM2.5_REGULAR
Sun,Jul,PM10_MALA,PM2.5_REGULAR
Sun,Jul,PM10_MALA,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_REGULAR,PM2.5_REGULAR
Sun,Jul,PM10_BUENA,PM2.5_BUENA
Sun,Jul,PM10_BUENA,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_MALA
Mon,Jul,PM10_MALA,PM2.5_MALA
Mon,Jul,PM10_MALA,PM2.5_MALA
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_MALA,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Mon,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_MALA,PM2.5_MALA
Tue,Jul,PM10_BUENA,PM2.5_BUENA
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_MALA,PM2.5_MALA
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_BUENA,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Tue,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_BUENA,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_REGULAR,PM2.5_REGULAR
Wed,Jul,PM10_BUENA,PM2.5_BUENA
Thu,Jul,PM10_BUENA,PM2.5_BUENA
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_BUENA,PM2.5_BUENA
Thu,Jul,PM10_BUENA,PM2.5_BUENA
Thu,Jul,PM10_BUENA,PM2.5_REGULAR
Thu,Jul,PM10_BUENA,PM2.5_REGULAR
Thu,Jul,PM10_BUENA,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_REGULAR,PM2.5_REGULAR
Thu,Jul,PM10_MALA,PM2.5_MALA
Thu,Jul,PM10_MALA,PM2.5_REGULAR
